text	is_ambiguous	ambig_status
She is an excellent role model for her sisters.	0	0
A new study has found that the majority of Americans think that the government is doing a poor job of handling the nation's finances.	0	0
Giacomo believes several people in the room are counting cards.	0	1
She's beautiful.	0	0
There is no way to know for sure what caused the explosion.	0	0
I'm not in the mood for Chinese food.	0	0
The cost of living has increased by 2.3 percent since last year.	0	0
It is still not clear what the motivations for the crime were.	0	0
In the 1990s, many American cities experienced a decrease in the number of crimes committed.	0	0
It was raining, so they went inside.	0	0
We must work together to ensure that all children have the opportunity to reach their full potential.	0	1
The company is looking for a new CEO.	0	0
Unfortunately, the magnet schools began the undoing of desegregation in Charlotte.	0	0
In order to achieve our objectives, we will need to increase our investment in research and development.	0	0
He has a meeting with his boss at 3:00 p.m.	0	0
My sister became an ordained minister so that she could marry her friend to his fianceé.	1	0
If you want to improve your English, you should practice speaking it.	0	0
The teacher asked the students to list the countries in Africa.	0	0
All evidence points to the fact that the butler did it.	0	0
I started my job in May.	0	0
The Department of Education's Office for Civil Rights is responsible for enforcing Title IX.	0	0
If you take the time to proofread your work, you will catch most of your errors.	0	1
The novel has been banned in many schools.	0	0
A significant amount of research has been conducted on the impact of the family on the development of human capital.	0	0
I'm sorry, but I don't think I can help you.	0	1
The athlete will train for the Olympics for four years.	0	0
I don't think it's fair to say that the company is going bankrupt.	0	0
They were close to finding a cure for the disease.	0	1
I wanted to believe him, but I just couldn't.	0	1
The data suggest that the use of commercial and private aircraft by government officials is a serious problem.	0	0
The new procedure will save time and money.	0	0
We will be able to see things more clearly then.	1	1
The study found that the average person reads 25% slower from a screen than from paper.	0	1
The storm surge from the hurricane was so destructive that it was hard to believe that any structures could have survived.	0	0
It is disheartening to think that our government would rather build walls than bridges.	0	1
The study found that the best way to prevent bullying is to have a zero-tolerance policy.	0	1
Even if a program is voluntary, the government may still be held liable if it is found to have violated the constitutional rights of the participants.	0	0
Noah took several pictures of Carlos, and he wonders which one Carlos likes best.	1	0
I can't see why I should have to apologize for the way I've treated you.	0	0
He ate the cookies on the couch.	0	1
They wanted to build a new house, but they couldn't afford it.	0	0
The flowers were blooming in the garden.	0	0
I don't think we should spend more money on advertising, but we should spend more money on research and development.	0	0
I can't stand living with him.	0	0
I am happy to report that the company's financial situation has improved greatly.	0	0
The novel has been banned in many schools because of its graphic language and violence.	0	0
The company is planning to release the new product in the spring.	0	0
A great deal of the evidence has been gathered.	0	0
It's been a long time since I've seen her.	0	0
The city is home to a number of important historical landmarks.	0	0
A small number of countries have not yet ratified the treaty.	0	1
Tanaka and Lilian built a cabin.	0	1
I am writing to apply for the job of web developer.	0	0
I was so exhausted from my work that I didn't have the energy to go to the gym.	0	0
I can't believe that they would make such a big deal out of something so small.	0	0
After the war, he became a successful businessman.	0	0
Twice a car passed while he was fidgeting with the lock of the house.	1	1
The recent increase in violence is a result of the economic recession.	0	0
I could see the sunlight shining on the water, and the waves were breaking against the rocks.	0	0
We need to invest in renewable energy sources.	0	0
I was raised in a very strict household.	0	0
The company's decision to move to a new country was motivated by the desire to find a larger market.	0	0
I have been living in this house for six months.	0	0
I'm pretty sure that the answer is no.	0	1
The sun was setting behind the mountains.	0	0
A large number of people have died from the disease.	0	0
I'm going to the grocery store.	0	0
The dog was so dirty, it's no wonder the Fleas decided to move in.	0	0
I can't quite put my finger on what it is about this novel that I don't like.	1	0
I am not happy with the way that you treated me.	0	0
The boy had trouble hearing out of his left ear.	0	1
I wonder if the store is open.	0	1
In some cases, people will use a different language at home than they will at work.	1	0
I didn't know what to do.	0	0
All the evidence suggests that what he's saying is true.	0	0
In this study, the authors used a variety of methods to collect data.	0	0
There is no reason to suppose that the meeting will be cancelled.	0	0
I'll be in the city.	0	0
The artist was once a member of the royal court of the last king of the Joseon Dynasty.	0	0
These findings suggest that climate change is a more complex problem than we thought.	0	0
The child didn't want to go to school.	0	0
It is hard to fathom why anyone would make such a decision.	0	0
The cat slept through the storm.	0	0
The storm is expected to cause heavy damage to crops.	0	0
They were, as a matter of fact, quite content to be ordinary citizens.	0	0
Even if dinner is with Alisa, it’s still worth it.	0	1
I am confident that we will be able to achieve our goal.	0	1
I don't think that online learning can replace traditional learning.	0	0
It is possible that the conference will be postponed if the situation does not improve.	1	1
I think it's going to rain.	0	0
The athlete was suspended from the team.	0	0
A politician's primary concern is often getting reelected.	0	0
We accept all major credit cards.	0	0
I'm not going to the party because I don't know anyone there.	0	1
He's not very well off.	1	1
The cashier counted the money and then handed it back to the customer.	0	0
He was cowering in the corner.	0	0
I'm not comfortable with heights.	0	0
We were both a little taken aback when we saw the size of the bill.	0	0
I was not so much angry with her as I was disappointed.	0	1
The company's sales increased by 20% last year.	0	0
The speaker is at the front of the room.	0	1
The best way to learn about a culture is to immerse yourself in it.	0	0
It was, in fact, a beautiful day.	0	0
John was not at home, and so I couldn't give him the message.	0	1
When the clock struck New Year's, John kissed his wife, and so did Sam.	0	1
The importance of data integrity is stressed.	0	0
The athlete was very dehydrated after the race.	0	1
All I want for Christmas is a new pair of shoes.	0	0
A novel is a fiction book that is longer than a short story.	0	0
You should visit Norway in the summer.	0	1
Many people are unaware of the dangers of not properly securing their load.	0	0
He is one of the most popular students in school.	0	0
I think that education is the key to success.	0	0
A new study suggests that the decline in the number of family farms has led to a decline in the quality of life in rural communities.	0	0
Her behavior was totally unacceptable.	0	0
The exhibit features a number of interactive displays, as well as a short film about the history of the area.	0	0
She has a voice that is both powerful and angelic.	0	0
It is estimated that as many as 20% of the population may suffer from some form of color blindness.	0	0
A study has shown that a diet rich in vegetables can help to reduce the risk of heart disease.	0	0
He was very tall, for a child.	1	0
In spite of the fact that John was wearing a jacket, he caught a cold.	0	0
He washes the dishes and she dries them.	0	0
The theory behind buying a new car is that it will save you money in the long run.	0	0
Even if you study hard, you can't expect to get an A on the test.	0	1
There is no evidence that better schools lead to higher test scores.	0	0
It generally takes about two weeks for the flu to run its course.	0	0
Some people believe that extraterrestrial life exists on other planets.	0	1
In general, people are more likely to see the value in something that they have paid a lot for.	0	0
He had been waiting for a while.	0	0
Even though he is wealthy, he is not happy.	0	0
The new product launch is expected to generate a lot of interest.	0	0
It is possible that the differences in the results may be due to chance.	1	0
I think that, overall, the experience was a positive one.	0	0
Because of the drought, the city's water supply will run out in two months.	0	1
It is no coincidence that the three countries with the highest rates of gun ownership are also the three countries with the highest rates of gun violence.	0	0
We can only hope that the situation will improve.	0	0
The doctor told me that I had a rare disease.	0	1
I am getting more and more tired.	0	1
The study found that the average worker spends about eight hours a day working.	0	0
It is not clear whether the city will be able to attract enough businesses to fill all the available space.	1	1
The finding supports the idea that a calorie-restricted diet can extend lifespan.	0	0
After the long winter, the trees are finally starting to bud.	0	0
I'm getting a little sick of your complaints.	0	1
The effects of the disease are not yet fully understood.	0	1
I didn't know that you were interested in art.	0	0
If you work hard, you will succeed.	0	0
It is a good idea to save money.	0	0
The city was built on the remains of a previous city.	0	0
In a recent study, it was shown that people who eat breakfast are less likely to be obese.	0	0
No bathroom bill made it to Abbott’s desk by the end of the legislative session in May.	0	1
Some experts believe that extraterrestrial life exists on Europa.	0	0
The students were asked to complete the assignment by the end of the week.	0	1
The soldier threw his spear at the charging beast, but missed.	0	0
I'm telling you, this guy is not to be messed with.	0	0
Social media has had a profound effect on the way we communicate.	0	1
The trial was a long and difficult process for the family.	0	0
"According to the study, the Internet \""may have important implications for the future of society.\"""	0	0
In order to improve my Spanish, I need to practice speaking it every day.	0	0
The cashier counted the money and put it in the drawer.	0	0
The teacher's lectures are always interesting.	0	0
Even with a college degree, many recent graduates are finding it difficult to find employment.	0	0
In spite of the fact that I am failing, I have enjoyed the class.	0	0
They are planning to build a new highway that will connect the two cities.	0	0
In order to reduce the number of car accidents, the government is considering a law that would make it illegal to text while driving.	0	0
I want to go to a school in Chicago.	0	1
I don't think that you should have to pay taxes.	0	0
Despite their best efforts, the company was not able to make a profit last year.	0	0
The combination of these two factors has led to a situation where many people are now in favor of some form of gun control.	0	0
All of the students in the class must turn in their homework.	0	0
The thing I like most about my job is the people I work with.	0	0
I am not trying to say that we should all go out and buy a new car.	0	1
In order to get the best results, you need to use the best possible ingredients.	0	0
The man was running towards the finish line.	0	1
The most likely explanation for the decline in support for the war is that the American public has lost faith in the government's ability to win the war.	0	1
In spite of the recession, many people are still going out to eat at restaurants.	0	1
The company's decision to move to a new location was made in order to be closer to its target market.	0	0
I am so sick of peanut butter and jelly sandwiches.	0	0
It is the only possibility of making the law the servant of the people, not the other way around.	0	1
I am going to pick up my brother from school.	0	1
The mission of the organization is to promote the advancement of education.	0	0
It is still unclear whether the allegations are true.	0	0
It is rumored that the president will resign.	0	0
The detective asked the informant for a description of the suspect.	0	0
This is going to take some time.	0	0
If you're not failing sometimes, you're not working hard enough.	0	0
The little girl wanted to go outside and play in the snow, but her mother made her stay inside.	0	0
The cat slept through the storm.	0	1
It's going to be hot today.	0	1
The novel has been described as a modern classic.	0	0
Even the best-laid plans can go awry.	0	1
The new baby has her father's eyes.	0	0
I really enjoyed the book.	0	0
If the artist had used a different color for the background, the painting would have been more effective.	0	0
I hope there is more contemporary music on the rest of the program.	1	1
They never suspected that their new babysitter was a murderer.	0	1
He was relieved.	0	1
They will be working hard all day long.	0	0
A study by the National Academy of Sciences concluded that human activity is a major contributor to climate change.	0	0
The poet's use of language is both beautiful and effective.	0	0
I can't remember when I last had a good laugh.	0	1
He is the best basketball player in the world.	0	0
The disease is passed on by the bite of an infected mosquito.	0	1
I don't think it's right to judge people.	0	0
It is difficult to be a good role model for your children when you are not a good role model for yourself.	0	1
The school was founded in order to provide an education for the children of the working class.	0	1
If you want to improve your health, you need to eat more vegetables.	0	1
It was as if she had been living in a dream.	0	0
The company's decision to lay off workers was due to the downturn in the economy.	0	1
The goals of the organization should be to improve communication and increase collaboration.	0	0
If you want to see the sights of the city, you can take a bus tour.	0	1
I can't reach the top shelf.	0	0
I have a lot of work to do today.	0	0
The jury deliberated for hours but was unable to reach a verdict.	0	0
In spite of the fact that he had been caught, he still denied stealing the money.	0	0
At first glance, it may appear that the two paintings are similar.	1	1
I think that we should all try to be a little more tolerant.	0	0
I claim that this is the best book ever written.	0	0
The new software is also available in a Spanish-language version.	0	1
The most important characteristic of a good teacher is the ability to motivate students.	0	0
I'm certain that the noise outside is just the wind.	0	0
The athlete has made it clear that he will not be participating in the race.	0	0
In most cases, the disease is not deadly.	0	1
All the workers were given a raise.	0	0
The cashier denied that she had been stealing money from the till.	0	0
Most of the graduates of my program have moved on to other things because the jobs suck.	0	0
They're going to build a new shopping mall.	0	0
The company's financial problems are not the only reason for the layoffs.	0	0
The workers went on strike because they were not being paid enough.	0	1
The vote was close because many people were undecided.	0	1
I'm not saying that it's a good thing.	0	1
It is difficult to find a job in the city.	0	0
I have read all of the books in the Harry Potter series.	0	0
The council decided to approve the measure.	0	0
He was a great man and will be missed.	0	1
They are the same age and share the same birthday.	0	0
They insist that they saw a UFO.	0	0
The class was divided into two groups.	0	0
We need to have a serious discussion about this issue.	0	0
It is difficult to overstate the importance of this book.	0	0
I don't think that they will be able to catch the thief.	0	0
After years of decline, the company is finally starting to make a profit again.	0	0
The company president made a speech to the shareholders.	0	0
I've been waiting for this day for years.	0	1
It is a good thing that I didn't listen to her.	1	0
Your boss is a funny man.	0	1
I am not smart because I did a PhD.	0	1
The best way to improve your writing is to practice writing.	0	0
We should always be grateful for what we have.	0	0
He had a difficult time understanding her because of her strong accent.	0	1
It is difficult to believe that the author of such a masterpiece could have been only twenty-three years old when he wrote it.	0	1
After years of being displaced, the family was finally able to return to their home.	0	0
The majority of the patients in the study were female.	0	0
I wonder if she is telling the truth.	0	0
All of the plants in the garden are annuals.	0	0
I didn't realize that I had left my phone at home until I was already at the movies.	0	0
I looked down at my feet, then up at the sky.	0	0
I'm not saying that the government is responsible for the current state of affairs.	0	1
In many ways, the novel is a celebration of the human spirit and the power of love.	0	0
I was about to leave when she arrived.	0	0
The little girl put on her mother's shoes.	0	0
We can use this as an opportunity to change our perspective.	0	0
I can't believe that he would do something like that.	0	0
They wanted to know what happened to the man who disappeared.	0	0
In general, the child will want to imitate the parent of the same sex.	1	0
We will be landing in New York at 3:00 p.m.	0	0
Inaction is not an option.	0	0
It is possible that he will get the job.	1	1
Some believe that all people are born with certain talents and abilities.	0	0
They were not able to find a single person who saw the accident.	0	0
It was a hot day, and the sun was beating down mercilessly.	0	0
He has been very critical of the way the company is run.	0	0
We put the books on the shelves in alphabetical order.	0	1
I am confident that the new software will solve the problem.	0	0
The first step is to come up with a tentative thesis.	0	0
The opposition party has been critical of the government's handling of the economy.	0	0
If you want to be happy, you should pursue what you love.	0	0
I was quite pleased with the results.	0	0
The conference is meant to bring together experts to discuss how to make the transition to a low-carbon economy.	0	0
I am convinced that the Internet is the most significant invention of the last decade.	0	0
The tax cut would help to spur economic growth.	0	0
I have been going to the same barber for the past year.	0	1
He only eats out on Fridays.	0	0
Paola drinks oat milk.	0	0
We use water for drinking, cooking, and cleaning.	0	0
They both want to be president.	0	0
They're not close to a solution.	0	1
I am happy to be here.	0	0
The cashier counted out the woman's change.	0	0
If you are studying for a test, you should try to get a good night's sleep.	0	0
It is the world's largest metropolitan area by landmass.	0	0
The council has not provided any evidence that the building is unsafe.	0	0
Although it has been several years since the accident, Mary still has nightmares about the car crash.	0	0
The government has been criticized for its handling of the economy.	0	0
The poet was taken aback by the editor's harsh criticism of her work.	0	0
The teacher is speaking to the class about the Revolutionary War.	0	0
It is difficult to impossible to change the fundamental nature of a person.	0	0
Even though he was the one who broke her heart, she still loved him.	0	0
The second question is whether the government may condition the receipt of LSC funds on compliance with the Act's restrictions.	0	0
They were not able to come to an agreement, so they parted ways.	0	0
The company's stock price has been volatile in recent months.	0	0
The data show that the average American worker is better off than he was 40 years ago.	0	0
The company is expected to do very well this year, with analysts predicting a significant increase in profits.	0	0
I am going to have to increase the amount of money I spend on groceries.	0	1
After years of being a housewife, she decided to go back to school.	0	0
He had no money, no job, and no prospects.	0	0
I am convinced that we can win this war.	0	0
I was looking for my glasses and couldn't find them anywhere.	0	1
I will be there at eight o'clock.	0	0
They arrived at the hotel at 3 PM.	0	0
In the 1970s, the upper floors of the building were converted into apartments.	0	0
The author's latest book is a departure from her previous work.	0	0
Even though the area was bombed during World War II, many of the buildings in the old city center were spared.	0	0
Even though I had proof that I wasn't speeding, I still got the ticket.	1	0
If you're not failing every now and then, it's a sign you're not doing anything very innovative.	0	0
A recent study has shown that people who consume a lot of sugar are more likely to develop obesity.	0	0
Calvin will honor his father and Otto will too.	1	1
The mean is the most common measure of central tendency.	0	0
The painting is not very good.	0	1
He didn't know what to do.	0	0
I think there are more affordable food options down the street.	0	1
They want to know how to make a living, not how to make a killing.	0	0
The system is projected to remove up to 99 percent of the total suspended solids (TSS) from the water.	0	0
It is important to have a clear understanding of the problem before trying to find a solution.	0	0
The class was really uncomfortable from beginning to end.	0	0
I am not very happy with my current situation.	0	0
I don't think we should have to pay for their mistakes.	1	1
Some economists argue that the country is already in a recession.	0	0
She is the best looking woman I have ever seen.	0	0
The little girl was the only one in the class who could answer the question.	0	0
He was looking at me with a face that showed no emotion.	0	0
I don't think that we can blame them for their decision.	0	1
According to the latest reports, the number of people who are unemployed in the United States has reached a record high.	0	1
It is imperative that we take action now to save the environment.	0	0
I will call you later.	0	0
I'm trying to get a handle on this new software.	0	0
I don't always agree with my friends.	0	0
Mary is very intelligent and did very well on her test.	0	0
The study found that the most effective way to reduce crime is to increase the number of police officers.	0	1
Even though he was rich, he still drove an old car.	0	0
Her explanation of the situation was long and convoluted.	0	0
It is a generally accepted principle that the government should not spend more money than it takes in.	0	0
If the company wants to be successful, it must invest in research and development.	0	1
Carolyn had talked to two senators.	0	1
The new software is predicted to make a significant impact on the way we work.	0	0
The students were all required to read the play for homework.	0	1
The new CEO is not the first woman to lead the company.	0	0
Many people are angry about the new law.	0	0
He's a charmer.	1	1
I don't know why she's always late.	0	0
We will be able to see the results of the study in a few weeks.	0	0
He was not able to offer any explanation.	0	0
I'm doing a study on the relationship between stress and heart disease.	0	0
I don't think that I would be able to survive in a world without music.	0	0
In many cases, an actor's career is likely to be determined by the role that he or she is best known for.	1	0
In spite of the fact that she was very tired, she decided to go for a run.	0	0
He gave me a start.	1	1
Under the new law, all employers must provide health insurance for their employees.	0	0
We can only hope to find a solution to the problem if we work together.	0	0
I'm going to take a walk in the park.	0	0
It is not uncommon for a person to change their mind after hearing both sides of an argument.	0	0
I'm not interested in making money.	0	0
It was as if he had never seen the sun before.	0	1
It's not too late to change your mind.	0	1
The number of obese people in the world has tripled since 1975.	0	0
It's raining.	0	0
I have to stay up all night to finish this project.	0	0
The committee has not yet released its findings, but it is expected that they will be critical of the program.	1	0
Even though I am failing, I have enjoyed the class.	0	0
I don't have any siblings.	0	0
He had a sharp wit and was always quick with a comeback.	0	0
They will have to leave the country.	0	1
We cannot deny that some progress has been made in the fight against poverty.	0	0
The novel was turned into a movie that was a huge success.	0	0
It was very cold last night.	0	0
We can therefore predict that there will be an increase in the demand for goods and services.	0	0
The price of gasoline has been rising steadily for the past few months.	0	0
A study done in 2006 found that people who read for pleasure on a daily basis had a significantly higher IQ than those who read less frequently.	0	1
They need to be more careful with their money.	0	0
It was a difficult thing to do.	0	0
The evidence clearly shows that the defendant is guilty.	0	0
The experts are still debating the most effective way to deal with the problem.	0	0
The United Nations has been accused of a failure to investigate the charges of human rights abuses.	0	1
He was always rather too fond of the sound of his own voice.	0	0
It is not surprising that many people find fault with the government.	0	1
I didn't realize that the park was so close to the city.	0	0
The instructions were to take the cake out of the oven in ten minutes.	0	0
She was very tired.	0	0
A downside to living in the city is that there is a lot of pollution.	0	0
By understanding how these groups are organized, we can develop strategies for more effectively communicating with them.	0	0
The novel has been praised for its insights into the human condition.	0	0
I need to buy a new car.	0	0
The novel was well-received by critics.	0	0
They need to wake up and realize that what they're doing is wrong.	0	0
He is the strongest player on the team.	0	1
He wants to coach the Titans, the lowest-ranked team in the league.	0	0
I don't think I should have to do that.	1	0
He is one of the most brilliant minds of our time.	0	0
His argument is that the novel is not only a great work of literature, but also a political statement.	0	0
Even if the company is not doing well, the CEO still receives a large salary.	0	0
I'm not sure that I'm ready to make a decision.	0	1
I still can't believe it.	0	0
According to the forecast, the high temperature for today will be ninety degrees.	0	0
I can't believe that he's telling the truth.	0	1
Mary is the most beautiful girl in the world.	0	0
Even if you work hard, you will not be able to succeed if you do not have the right connections.	0	0
Even if you don't want to go, I think you should go.	0	0
I am happy to be alive.	0	0
A teacher's job is to instruct students.	0	0
The novel has been criticized for its graphic violence.	0	0
The new laptop is very similar to the old one.	0	0
He had a lot of fun at the party.	0	0
It is now generally accepted that the danger of a nuclear war between the US and the USSR has passed.	0	0
We will be introducing a new product line next quarter.	0	0
I'm so bored.	0	0
Every day, he walks to work.	0	0
It's hard to say.	1	1
I have to go to the grocery store.	0	0
There is no one answer to the question of what is art.	0	0
It is not necessarily the case that the more you know, the more you will be able to learn.	0	0
The majority of the participants in the study reported that they had not been the victim of discrimination.	0	0
I have to leave for my doctor's appointment in ten minutes.	0	0
John and Anna are married.	0	1
The mother was pleased with her daughter's report card.	0	0
A new study has shown that people who sleep for less than seven hours a night are more likely to die early.	0	0
In order to succeed, it is important to have a good work ethic.	0	0
It is no exaggeration to say that the lives of millions of people have been saved by the work of the WHO.	0	0
Visiting relatives can be boring.	1	1
I didn't see the movie because I heard it was bad.	0	0
The median home price in the area has increased by 10 percent.	0	0
In the early hours of Sunday morning, a fire broke out in the south wing of the palace.	0	0
The poem is about a person's love for nature.	0	0
The poet often wrote about love and loss.	0	0
We have to find a way to get along with each other.	0	0
If the current rate of deforestation in the Amazon rainforest continues, the rainforest will be completely gone in 100 years.	0	0
She looked in the mirror, then at the clothes on the bed.	0	0
We will have to leave early if we want to get there before dark.	0	0
Every night, the baby is fed milk.	0	0
"The article \""How to be a Millionaire\"" claims that \""most people will never become millionaires.\"""	0	0
The purpose of this study was to examine the effects of different methods of data collection on the accuracy of results.	0	0
The students in Ms. Smith's third grade class are working on a project about the solar system.	0	0
I'm afraid I can't help you with that.	0	0
In some respects, this novel is a failure.	0	0
I find it difficult to believe that he was able to get the job done by himself.	0	1
I didn't have enough money to buy a new car.	0	1
One of the main purposes of education is to prepare students for the workforce.	0	0
In spite of the heavy rain, they decided to go for a walk.	0	0
My parents are my biggest supporters.	0	0
The flowers were so beautiful.	0	0
The baker added flour to the bowl.	0	0
They decided that the company should relocate to a cheaper office.	0	0
The peasants are staging a revolt.	0	0
The novel is about a young girl's coming of age.	0	0
The only way to get a reservation is to call the restaurant.	0	0
The rock was heated to a temperature of 1,000 degrees Celsius.	0	0
I have a meeting with my boss at 3:00 and then I have to pick up my kids from school.	0	0
We should all be careful not to judge people by their appearances.	0	1
This is not to say that there is no hope for the future.	0	1
I am afraid that the patient is not progressing as quickly as we had hoped.	0	1
In general, people tend to like those who are similar to them.	0	0
He will not be eligible for parole for at least another five years.	0	0
The purpose of this paper is to explore the relationship between economic growth and income inequality.	0	0
It is possible that he did not see the other car coming.	1	0
The company has not yet determined how many jobs will be cut.	0	0
A possible explanation is that the results of the study are due to chance.	0	1
I'm going to make a cake.	0	0
It is incumbent upon us, therefore, to take whatever steps are necessary to correct the situation.	0	0
I don't think that he likes me very much.	0	0
It is important to know how to swim.	0	0
The cake was so dry, it was like eating sand.	0	0
If a graph is not complete, it is possible that it is missing some edges.	1	1
The two were inseperable, and spent every waking hour together.	0	0
I'm not going to be the one to tell her.	1	0
I am afraid that the meeting tomorrow will be canceled.	0	1
The school board decided that they would not allow the PTA to fundraise during the school year.	0	0
The river was swollen from the heavy rains and the current was very swift.	0	1
Even though we can't see it, the wind is there.	0	0
A recent study found that the use of social media is associated with a decrease in empathy.	0	1
The company should produce a quarterly report.	0	1
The Board of Education is committed to providing the best education possible for our students.	0	0
In the past year, our company has made great strides in improving customer satisfaction.	0	0
To get in, you will need an entrance fee of $10 or your voucher and your driver's license.	1	1
As the use of fossil fuels decreases, the need for renewable energy sources will increase.	0	1
The House of Representatives has not yet voted on the bill.	0	1
The company is struggling to pay its bills.	0	0
I'm looking for a book on world religions.	0	0
I don't think that the restaurant is very clean.	0	1
She has a lot of experience in this field.	0	0
In this case, the best thing to do is to wait and see.	0	0
I can't stand people who are always late.	0	0
The seller may terminate the contract if the buyer fails to make a payment.	1	0
Even if you have all the information, it's impossible to predict the future.	0	0
Some people are happy living in small towns.	0	1
All of the furniture in the room was covered in a thin layer of dust.	0	0
I am not going to stand for this kind of treatment.	1	0
The teacher asked if anyone knew the answer to the question.	0	0
In the first half of the movie, the protagonist is trying to figure out what is going on.	0	1
The study found that people who had a positive outlook on life were more likely to be physically active.	0	1
I was looking for my phone and then I realized it was in my hand.	0	0
The new law will come into effect on January 1st.	0	1
The teacher is responsible for the students in the classroom.	0	0
The theory of plate tectonics holds that the Earth's outer shell is divided into several large, thick plates.	0	0
It's raining.	0	0
It's not my problem.	0	1
He was the sort of person who was always looking for an opportunity to make a quick profit.	0	0
The United States spends more money on defense than any other country in the world.	0	0
I have one of the best jobs in the world.	0	1
I will take you to the airport.	0	0
Allowing employees to telework from home may help to reduce employee stress and improve work-life balance.	0	0
I don't like going to the dentist.	0	0
I think that we should go on a vacation.	0	0
She's very methodical in her work.	0	0
In this study, we sought to determine the extent to which people use social media.	0	1
A commonly accepted belief is that people who are ambitious are more likely to be successful.	0	0
I was so tired, I could barely keep my eyes open.	0	0
After the game, the coach was so angry that he threw his clipboard on the ground.	0	0
I was informed that the patient is doing well.	0	1
There is no single answer to the question.	0	0
The conference will provide an overview of the latest research on the impact of climate change on the world's oceans.	0	0
It is important to be on time for your appointment.	0	0
I was not consulted about this change.	0	1
He was giggling.	0	0
It is unlikely that the patient will experience a full recovery.	0	0
The new procedures will require all employees to submit a request for leave in writing.	0	0
This can lead to a number of problems.	0	1
We saw her duck.	1	1
A watched pot never boils.	0	1
Someone had scribbled on every wall in the kitchen.	0	1
I doubt that he will ever be able to play the piano again.	0	0
They had to cross the street to get to the other side of the block.	0	0
The library's mission is to provide access to information.	0	0
We can see from the data that the average worker is not getting paid enough.	0	0
You never told me what you wanted.	0	1
The company's profits have been declining for the past three years.	0	0
The novel is not very good.	0	0
I'm afraid the cat was hit by a car.	0	1
I will be out of the office tomorrow.	0	0
We should give more money to charity.	0	1
In 2012, it was the only state in the country to have a budget surplus.	0	0
The court's interpretation of the First Amendment as a barrier to any regulation of expressive conduct was a fatal error.	0	0
The company is hoping to increase its market share.	0	0
A recent study found that people who regularly eat fish are less likely to develop Alzheimer's disease.	0	1
The woman with the axe swung it down, but the man with the mace raised his shield.	0	0
You can't fool all of the people all of the time.	0	0
The most important thing for our company is to increase sales.	0	1
Although many people think that the ancient city was destroyed by a volcano, recent archaeological evidence suggests that it was actually abandoned by its inhabitants.	0	0
In the 1990s, the company began to focus on the development of online services, and it soon became a leading provider of such services.	0	0
The athlete was covered in a layer of sweat.	0	0
It is important to always be respectful to your elders.	0	0
I'm not quite sure what he meant by that, it was like he was speaking another language.	1	0
It has been argued that the media has a responsibility to provide accurate and unbiased information.	0	0
All of the students have to wear uniforms to school.	0	0
He was born in a small town.	0	0
A little over a third of the members of Congress are women.	0	0
I'm going to take a break from studying.	0	0
It was a big mistake.	0	0
Alice didn't need to lie.	0	1
A review of the literature is necessary to ensure that the research question has not been previously answered.	0	0
I have never been to New York.	0	0
Many people believe that the Earth is round.	0	0
It is possible that thetrue nature of the universe has been misinterpreted by scientists.	1	1
The company has been accused of negligence in the past.	0	0
He was looking for his keys.	0	0
This is not to say that she is not a good person.	0	1
I don't want to make a big deal out of this, but I'm not comfortable with what you're doing.	1	0
The board has come to the conclusion that the company is not doing well.	0	0
I have to clean my room.	0	0
He is the only person who can help you with this.	0	0
The man was fined for jaywalking.	0	0
This is not to say that she did not love her children.	0	1
It is clear that the author of this text does not believe in the existence of ghosts.	0	0
We can only hope that the current unrest in the country will lead to positive change.	0	1
I think we need to leave now, whispered John to his wife.	0	0
It was a very hot day, and the sun was beating down mercilessly.	0	0
All of the passengers were evacuated from the plane.	0	0
In light of the current economic situation, I think it is prudent for the government to take steps to stimulate the economy.	0	0
I have a conflict with the seminar this quarter; I hope interesting seminars are being offered next quarter too.	0	0
The little girl had never seen a snowman before.	0	0
The assertion that the theory is flawed is based on a misunderstanding of the evidence.	0	1
I don't want to see the new Superman movie.	0	1
One purpose of the article is to discuss the pros and cons of the death penalty.	0	1
In order to properly understand the text, one must first be familiar with the author's style.	0	0
The company is moving to a new office building because the current one is too small.	0	1
We were at the game.	0	0
The new system will require that each state have a single state agency responsible for administering the program.	0	0
If it is not raining, then the ground is not wet.	0	0
I'm not going to give up until I find what I'm looking for.	0	0
I will be out of the office for the next two weeks on vacation.	0	1
An increase in productivity can lead to a higher standard of living.	0	0
I'm afraid that we're going to have to find a new manager.	0	1
If the firm decides to produce the good, it will do so at the minimum point of the average total cost curve.	0	0
All of the students in the class got an A on the test.	0	0
The event will take place in the morning.	0	0
It is essential that every vote be counted.	0	0
The kitchen was small and cramped, and there was barely enough room to move.	0	0
I am not trying to downplay the seriousness of the situation.	0	1
They have to increase the money supply and decrease interest rates.	0	0
The shareholders approved the acquisition of the company by the multinational conglomerate.	0	0
He would be a great president if he was more level-headed.	1	1
I find it rather amusing that he would think that he could get away with it.	0	0
A goal for the future is to be able to work together in order to make a difference.	0	1
The private sector is not providing enough jobs.	0	0
It is better to be thought a fool than to open one's mouth and remove all doubt.	0	0
The teacher told the students that they needed to be quiet, in order to hear the guest speaker.	0	1
I don't know why I'm doing this, but I'm going to do it anyway.	0	0
We will see an increase in the number of refugees.	0	0
It is impossible to know whether she will succeed or not.	0	0
He was known for his great work ethic and his love of the game.	0	0
