text	is_ambiguous	ambig_status
If John had not been wearing a jacket, he would not have caught a cold.	1	0
He washes the dishes and she puts them away.	1	0
The theory behind buying a new car is that it will last longer.	1	0
You can study hard and get an A on the test.	1	1
Better schools lead to higher test scores.	1	0
It takes less than two weeks for the flu to run its course.	1	1
Many people believe that extraterrestrial life exists on other planets.	1	0
People are more likely to see the value in something that is expensive.	1	0
He had been waiting for a long time.	1	0
Wealth does not necessarily lead to happiness.	1	0
The new product launch is expected to generate a lot of sales.	1	0
The results may be different by chance alone.	1	0
The experience was positive.	1	0
The city's water supply will not last two months.	1	0
The high rates of gun ownership in the three countries are not the only factor contributing to the high rates of gun violence.	1	0
Only time will tell if the situation will improve.	1	0
I had a rare disease.	1	0
I am getting sleepy.	1	0
The study found that the average worker spends about eight hours a day sleeping.	0	0
The city is trying to attract businesses to fill all the available space.	1	0
A calorie-restricted diet can extend lifespan.	1	0
Spring is here.	1	0
You have been complaining a lot lately.	1	0
The disease is not yet fully understood.	1	0
You didn't tell me that you were interested in art.	1	0
If you don't work hard, you will fail.	1	0
It is a good idea to have an emergency fund.	1	0
The city was destroyed by a natural disaster.	1	0
People who eat breakfast are less likely to be obese.	1	0
No bills made it to Abbott’s desk by the end of the legislative session in May.	1	0
Some experts believe that extraterrestrial life exists on Mars.	1	0
The students were asked to complete the assignment by the end of the day.	1	1
The soldier was killed by the beast.	1	0
This guy is dangerous.	1	0
The way we communicate has changed dramatically.	1	0
The family was relieved when the trial was over.	1	0
The Internet may have important implications for the future of society.	1	0
I never get the opportunity to practice speaking Spanish.	1	0
The cashier counted the money and put it in the bag.	1	0
The teacher is always interesting.	1	0
Employment is not difficult to find.	1	0
I have never enjoyed a class in which I was failing.	1	0
The highway will connect the two cities.	1	1
If the government passes a law making it illegal to text while driving, the number of car accidents will decrease.	1	0
There is a particular school in Chicago that I want to go to.	1	0
You should have to pay taxes.	1	0
The company was not always unprofitable.	1	0
The combination of these two factors has led to a situation where many people are now against some form of gun control.	1	0
Any of the students in the class can turn in their homework.	1	1
The thing I like most about my job is the freedom I have to choose my own hours.	1	0
We should all go out and buy a new car.	1	0
In order to get the best results, you need to use the best possible tools.	1	0
The man was running towards the starting line.	1	1
The American public has lost faith in the government's ability to win the war.	1	0
Restaurants are still doing well in spite of the recession.	1	0
The company's decision to move to a new location was made in order to reduce its overhead costs.	1	0
I am so sick of grilled cheese sandwiches.	1	0
The law should be the servant of the people, not the other way around.	1	0
I am going to pick up my sister from school.	1	0
The mission of the organization is to provide financial assistance to students.	1	0
The allegations are true.	1	0
It is not certain that the president will resign.	1	1
The detective asked the witness for a description of the suspect.	1	0
This is going to take some time to get used to.	1	0
If you're failing all the time, you're working too hard.	0	0
The little girl wanted to stay inside.	1	0
The cat slept through the entire storm.	1	0
It's hot today.	1	1
The novel is not very well written.	1	0
The best-laid plans are never successful.	1	0
The new baby has her mother's nose.	1	0
I would not recommend the book.	1	1
The painting would not have been more effective.	1	0
There has not been contemporary music so far.	1	0
The babysitter was not a murderer.	1	0
He was no longer worried.	1	0
They will be working hard all night long.	1	0
Human activity is a major contributor to climate change.	1	0
The poet's language is beautiful.	1	0
I haven't had a good laugh in a long time.	1	0
There is no one better than him.	1	0
The disease is not passed on by contact with an infected person.	0	0
I think people should be tolerant of others.	1	0
You have to be a good role model for yourself.	1	0
The school was founded in order to provide an education for the children of the upper class.	1	1
You need to eat more vegetables.	1	0
She had been living in a dream.	1	0
The company's decision to lay off workers was due to the decrease in demand for their product.	1	1
Improving communication and increasing collaboration are important goals.	1	1
The only way to see the sights of the city is to take a bus tour.	0	0
I need something to stand on.	1	0
I don't have time to play games today.	1	0
The trial was a long and drawn out process.	1	0
He was caught stealing the money.	1	0
The two paintings are not similar.	1	0
We should all try to be more tolerant.	1	0
This is the best book ever written.	1	0
This is the only software available in a Spanish-language version.	1	0
The most important characteristic of a good teacher is the ability to create a learning environment.	1	0
The noise outside is just the wind.	1	0
It is not clear whether the athlete will be participating in the race.	1	0
The disease is deadly.	1	0
Some of the workers were given a raise.	1	1
The cashier had been stealing money from the till.	1	0
Some of the graduates of my program have moved on to other things because the jobs suck.	1	1
They're going to tear down the old one.	1	0
There are many reasons for the layoffs.	1	0
The workers are not being paid.	1	0
The vote was close because many people abstained.	1	0
It's a good thing.	1	0
The city is not a good place to find a job.	1	1
I have read all of the books in the Twilight series.	1	0
The council decided to table the measure.	1	0
His death is a great loss.	1	0
They are twins.	1	0
They didn't see a UFO.	1	0
The class was divided equally between two groups.	1	0
This issue is not open for discussion.	1	0
This book is not important.	1	0
They caught the thief.	1	0
After years of decline, the company is finally starting to grow again.	1	0
The company president made a speech to the employees.	1	0
I've been dreading this day for years.	1	0
I wish I had listened to her.	1	0
Your boss has no sense of humor.	1	0
I am not smart.	1	0
The best way to improve your writing is to read good writing.	1	0
Being grateful is always a good thing.	1	0
He had a difficult time understanding her because she spoke so quickly.	1	0
The author of the masterpiece was only twenty-three years old when he wrote it.	1	0
The home had been destroyed.	1	0
The majority of the participants in the study were female.	1	0
She may be lying.	1	0
All of the plants in the garden are flowers.	1	0
I didn't realize that I had left my wallet at home until I was already at the movies.	1	0
I looked up at the sky, then down at my feet.	1	0
The current state of affairs is the responsibility of the government.	1	0
In many ways, the novel is not a celebration of the human spirit and the power of love.	1	0
She arrived after I had left.	1	0
The little girl's feet were too big for her mother's shoes.	1	1
This is not an opportunity to change our perspective.	1	0
He always does things like that.	1	0
They wanted to know what happened to the man who didn't disappear.	1	0
The child will want to imitate the parent.	1	1
We will be landing in Los Angeles at 3:00 p.m.	1	0
We need to take action.	1	0
He will probably get the job.	1	0
People are born with different talents and abilities.	1	0
A single person saw the accident.	1	0
The sun was shining.	1	0
The company is not run the way he would like it.	1	0
We put the books on the shelves in chronological order.	1	1
The new software will solve the problem.	1	0
The first step is to come up with a working thesis.	1	1
The government is responsible for the economy.	1	0
If you want to be successful, you should pursue what you love.	1	0
The results were quite good.	1	0
The conference is meant to bring together experts to discuss how to reduce greenhouse gas emissions.	1	0
The Internet is the most significant invention of the last decade.	1	0
The tax cut will help to spur economic growth.	1	0
I have been going to the same barber for the past two years.	1	0
He only eats at home on Fridays.	1	0
Paola drinks milk.	1	1
Drinking, cooking, and cleaning are all uses for water.	1	0
They both want to be CEO.	1	0
They're far from a solution.	1	0
I am thrilled to be here.	1	0
The cashier gave the woman her change.	1	0
If you are not studying for a test, you should try to get a good night's sleep.	1	0
It is the most populous metropolitan area in the world.	1	0
The council has not provided any evidence that the building is safe.	1	0
The car crash was a traumatizing event for Mary.	1	0
The government has been praised for its handling of the economy.	1	0
The editor's criticism was unexpected.	1	1
The teacher is giving a lesson on the Revolutionary War.	1	0
It is possible to change the fundamental nature of a person.	1	1
He was not the only one who broke her heart.	1	0
The government may condition the receipt of LSC funds on compliance with the Act's restrictions.	1	0
They parted ways because they could not come to an agreement.	1	0
The company's stock price has been rising in recent months.	1	1
The average American worker is better off than he was 40 years ago.	1	0
The company is expected to see a significant increase in profits this year.	1	0
The amount of money I spend on groceries is going to increase.	1	0
After years of being a housewife, she decided to get a job.	1	0
He was homeless and destitute.	1	0
I am certain that we can win this war.	1	0
I found my glasses on the kitchen table.	1	0
I will be there in two hours.	1	0
They departed from the hotel at 3 PM.	1	0
In the 1980s, the upper floors of the building were converted into apartments.	1	0
The author's previous work was very different from her latest book.	1	0
The cathedral was not spared.	1	0
I was speeding.	1	0
Failing is a sign of innovation.	1	0
People who are obese are more likely to consume a lot of sugar.	1	0
Otto will not honor Calvin's father.	1	0
The median is the most common measure of central tendency.	1	0
The painting is bad.	1	0
He didn't know how to proceed.	1	0
There are no affordable options here.	1	0
We need to teach people how to make a living, not how to make a killing.	1	0
The system will remove up to 99 percent of the total suspended solids (TSS) from the water.	1	0
Trying to find a solution without a clear understanding of the problem is difficult.	1	0
The entire class was really uncomfortable.	1	1
I need to change my current situation.	1	0
They should have to pay for their mistakes.	1	0
The country is not in a recession.	1	0
She is the most beautiful woman I have ever seen.	1	0
No one in the class could answer the question but the little girl.	1	0
His face was blank.	1	0
Their decision was not wrong.	1	0
The number of people who are unemployed in the United States has reached a record high.	1	0
We will not take action now to save the environment.	1	0
I will call you tomorrow.	1	0
This new software is giving me a lot of trouble.	1	0
My friends are not always right.	1	0
Mary is very smart and did great on her test.	1	0
More police officers on the streets will lead to less crime.	1	0
Even though he was poor, he still drove an old car.	1	0
Her explanation of the situation was confusing and hard to follow.	1	0
The government should not spend more money than it takes in.	1	0
The company must invest in research and development.	1	0
Carolyn had talked to three senators.	1	0
The way we work will be changed by the new software.	1	0
The students were all required to see the play for homework.	1	0
The company has been led by several women in the past.	1	0
The new law is very controversial.	1	0
He is a charming man.	1	0
She's always late because she doesn't know how to tell time.	1	0
The study will be completed in a few weeks.	1	0
He could not explain it.	1	0
I'm doing a study on the relationship between diet and heart disease.	1	0
I would not be able to survive in a world without music.	1	0
The role an actor is best known for will often determine his or her career.	1	0
She wanted to go for a run.	1	0
He startled me.	1	0
Under the new law, some employers may not have to provide health insurance for their employees.	1	0
The problem cannot be solved if we work together.	1	1
The park is a great place to take a walk.	1	0
It is not uncommon for a person to change their mind after hearing only one side of an argument.	1	0
I'm interested in money.	1	1
He had never seen the sun before.	1	0
You shouldn't change your mind.	1	0
The percentage of obese people in the world has increased.	1	0
It's pouring.	1	0
I am going to be so tired tomorrow.	1	0
The findings will be critical of the program.	1	0
I am failing the class, but I have learned a lot.	1	0
I am an only child.	1	0
He had a sharp wit and was always quick to make a joke.	1	0
They will be forced to leave the country.	1	0
Poverty still exists.	1	0
The novel was a huge success.	1	0
I slept with an extra blanket last night because it was so cold.	1	0
The demand for goods and services will increase.	1	0
The price of gasoline is now higher than it was a few months ago.	1	0
People who read for pleasure have a higher IQ.	1	0
They're being too careful with their money.	1	0
It was a very hard thing to do.	1	0
The jury may still find the defendant not guilty.	1	0
The most effective way to deal with the problem is unknown.	1	1
The United Nations is responsible for human rights abuses.	1	1
He was always rather too fond of himself.	1	0
The government is not perfect.	1	0
I didn't realize that the city was so close to the park.	1	0
The cake was already in the oven.	1	0
She wanted to go to bed.	1	0
An upside to living in the city is that there is a lot of pollution.	0	0
We cannot develop strategies for more effectively communicating with them.	1	0
The novel has been criticized for its lack of insight into the human condition.	1	0
I can't afford a new car.	1	0
The novel was a bestseller.	1	0
They're never going to change.	1	0
He is the best on the team.	1	0
He wants to coach the lowest-ranked team in the league.	1	1
I think that you should have to do that.	1	0
He is one of the most brilliant minds of all time.	1	0
The novel is not only a great work of literature, but also a political statement.	1	0
The CEO still receives a large salary.	1	0
I'm ready to make a decision.	1	0
I can't believe it happened.	1	0
The high temperature for today will be ninety degrees.	1	0
He's telling the truth.	1	0
Everyone says that Mary is very beautiful.	1	0
You will not be able to succeed if you do not have the right connections.	1	0
I think you should go.	1	0
I am happy to be here.	1	0
A teacher's job is to evaluate students.	1	0
Some have found the novel's violence to be excessive.	1	0
The old laptop is out of date.	1	0
He was very happy.	1	1
The danger of nuclear war is over.	0	0
We will be discontinuing our current product line next quarter.	1	0
I'm bored to death.	1	0
Some days, he walks to work.	1	1
It's hard to know.	1	0
I need to buy some milk.	1	0
The answer to the question of what is art is not simple.	1	1
The more you know, the more you will be able to learn.	1	0
A little over half of the participants in the study reported that they had not been the victim of discrimination.	1	0
I am not leaving for my doctor's appointment in ten minutes.	1	0
John and Anna are not a couple.	1	0
The mother was happy.	1	1
People who sleep for less than seven hours a night have a shorter life expectancy.	1	0
There are many different ways to succeed.	1	0
The work of the WHO has saved the lives of millions of people.	1	0
Relatives who are visiting can be boring.	1	0
I usually don't see movies that I think are going to be bad.	1	0
The average home price in the area has increased by 10 percent.	1	0
The fire did not break out in the north wing of the palace.	1	0
The poem is about a person's love for their partner.	1	0
The poet often wrote about the human condition.	1	0
Getting along with each other is important.	1	0
If the current rate of deforestation continues, the rainforest will be completely gone in 100 years.	1	0
She looked at the clothes on the bed, then in the mirror.	1	0
We will have to leave early if we don't want to get there after dark.	1	1
Some nights, the baby is fed milk.	1	1
Most people will never become millionaires.	1	0
The study was conducted to see if different data collection methods produce different results.	1	1
Ms. Smith is a third grade teacher.	1	0
I'm sorry, but I can't help you with that.	1	0
In some respects, this novel is a success.	1	0
He was able to get the job done by himself.	1	0
If I had enough money, I would buy a new car.	1	0
One of the main purposes of education is to prepare students for the real world.	1	1
They brought umbrellas in case it rained.	1	0
I am my parents' biggest supporter.	1	0
I had never seen such beautiful flowers.	1	0
The baker added sugar to the bowl.	1	0
The company should not relocate to a cheaper office.	1	0
The peasants are revolting.	1	1
The novel is about a young girl's loss of innocence.	1	0
The only way to get a reservation is to call ahead.	1	0
The rock was heated to a temperature of 1,000 degrees Fahrenheit.	1	1
I have to pick up my kids from school at 3:00.	1	0
People are often judged by their appearances.	1	0
There is no hope for the future.	1	0
The patient is not progressing as quickly as hoped.	1	0
In general, people tend to dislike those who are different from them.	1	0
He will be eligible for parole in five years.	1	0
The purpose of this paper is to explore the relationship between economic growth and poverty.	1	0
He was sure that he had not seen the other car coming.	1	0
The company has not yet determined how many jobs will be created.	1	0
The results of the study are due to chance.	1	0
I made a cake.	1	0
The situation needs to be corrected.	1	0
I don't think that he likes me.	1	0
Knowing how to swim is a lifesaving skill.	1	0
The cake was so dry, it was inedible.	1	1
It is possible that the graph is missing some vertices.	1	0
The two were always fighting, and could never stand to be in the same room together.	1	0
You're going to have to be the one to tell her.	1	0
The meeting tomorrow will be canceled.	1	0
The PTA decided that they would not allow the school board to fundraise during the school year.	1	0
The river was swollen from the melting snow and the current was very swift.	1	0
The wind is invisible.	1	0
The use of social media is associated with a decrease in empathy.	1	0
The company produces a quarterly report.	1	0
The Board of Education is constantly exploring new ways to improve the education system.	1	0
In the past year, customer satisfaction has improved greatly.	1	0
You need your driver's license.	1	0
The need for renewable energy sources will increase.	1	0
The House of Representatives is not expected to vote on the bill.	1	0
The company is in debt.	1	0
I'm looking for a book on world history.	1	0
I think the restaurant is dirty.	1	0
Her experience is important.	1	0
The best thing to do is to wait and see.	1	0
I can't stand people who are always early.	1	0
The contract will automatically terminate if the buyer fails to make a payment.	1	0
It's possible to predict the future.	1	0
Some people are not happy living in small towns.	1	0
The room was filled with furniture.	1	0
This kind of treatment is not acceptable.	1	0
No one knew the answer to the question.	1	0
In the second half of the movie, the protagonist is trying to figure out what is going on.	1	0
The study found that people who were physically active were more likely to have a positive outlook on life.	1	1
I was looking for my keys and then I realized they were in my hand.	1	0
The old law will cease to be in effect on January 1st.	1	0
The teacher is responsible for the students' learning.	1	0
The theory of plate tectonics holds that the Earth's outer shell is divided into several small, thin plates.	1	0
It's hard to tell if it's raining or not.	1	0
It's not my concern.	1	0
He was a greedy person.	1	0
Other countries spend less money on defense than the United States.	1	1
I have the best job in the world.	1	0
You will take the airport shuttle.	1	0
Reducing employee stress and improving work-life balance are benefits of teleworking from home.	1	0
I wish I didn't have to go to the dentist.	1	0
I don't think that a vacation is a good idea.	1	0
She likes to take a methodical approach to her work.	1	1
In this study, we sought to determine the extent to which people use traditional media.	1	0
Ambitious people are more likely to be successful.	1	0
I was so tired, I could barely keep my head up.	1	0
After the game, the coach was so angry that he refused to talk to the reporters.	1	0
The patient is doing well.	1	0
The answer to the question is 42.	1	0
The conference will provide an overview of the latest research on the world's oceans.	1	1
It is important to be on time for your interview.	1	0
I was not informed about this change.	1	0
He was happy.	1	0
The patient will experience a full recovery.	1	0
The new procedures will require all employees to submit a request for a promotion in writing.	1	0
This can lead to many problems.	1	0
She ducked.	1	0
If you watch a pot, it will never boil.	1	0
Every wall in the kitchen was scribbled on by a different person.	1	0
He will be able to play the piano again.	1	0
They had to walk to the other side of the block.	1	0
The library's mission is to provide access to books.	1	0
The average worker is paid more than the minimum wage.	1	0
I wanted you to tell me what you wanted.	1	0
The company has been losing money for the past three years.	1	1
The novel is not very well written.	1	0
The cat was not hit by a car.	1	0
I will not be able to respond to your email until I return.	1	0
We should give some money to charity.	1	1
In 2012, the other 49 states had budget deficits.	1	0
The First Amendment is not a barrier to any regulation of expressive conduct.	1	0
The company's market share is already large.	1	0
People who eat fish are less likely to develop Alzheimer's.	1	0
The woman with the axe brought the axe down, but the man with the mace lifted his shield.	1	0
All the people can be fooled for some of the time.	1	0
Sales are the only thing that is important.	1	0
The ancient city was abandoned by its inhabitants.	1	0
The company was not a leading provider of online services in the 1990s.	1	0
The athlete was covered in a layer of dirt.	1	0
It is important to always be respectful to those in positions of authority.	1	0
He was speaking another language.	1	0
The media has a responsibility to provide accurate and unbiased information.	1	0
The students may have to wear uniforms to school.	1	1
He was raised in a small town.	1	0
A little under two thirds of the members of Congress are women.	1	0
I'm going to take a break from work.	1	1
I made a big mistake.	1	0
Alice could lie.	1	0
A review of the literature is necessary.	1	0
I have never been to the United States.	1	0
Many people believe that the Earth is not flat.	1	0
It is possible that the true nature of the universe has been correctly interpreted by scientists.	1	0
The company has been accused of fraud in the past.	1	0
He was looking for his wallet.	1	0
She is not a good person.	1	0
I don't want to make a fuss, but I don't like this.	1	0
The company is not doing well.	1	0
I have to clean the living room.	1	0
You cannot be helped by anyone with this.	1	1
The woman was fined for jaywalking.	1	0
She loved her children.	1	0
The existence of ghosts is not clear.	1	0
We can only hope that the current unrest in the world will lead to positive change.	1	1
John whispered to his wife that they needed to leave now.	1	0
It was a very hot day, and the sun was shining brightly.	1	0
Some of the passengers were evacuated from the plane.	1	1
It is prudent for the government to take steps to stimulate the economy.	1	0
I hope there are more interesting seminars next quarter.	1	1
The little girl had never seen a snowflake before.	1	0
The theory is flawed.	1	0
I wish I hadn't seen the new Superman movie.	1	0
The article discusses the pros and cons of the death penalty.	1	0
The author's style can make the text difficult to understand.	1	0
The company is moving to a new office building because the current one is too old.	1	0
We were sitting at the game.	1	0
Each state will have a single state agency responsible for administering the program.	1	0
If the ground is wet, then it is raining.	1	0
I'm not going to give up until I find a job.	1	0
I will be in the office tomorrow.	1	0
A higher standard of living can lead to an increase in productivity.	1	0
We're finding a new manager.	1	1
The firm will produce the good at the minimum point of the average total cost curve.	1	0
Some of the students in the class got an A on the test.	1	1
The event will take place at 9 am.	1	0
It is essential that every voice be heard.	1	1
The kitchen was small and cramped, and there was barely enough room to cook.	1	0
The situation is not serious.	1	0
The opposite of this would be to decrease the money supply and increase interest rates.	1	0
The shareholders approved the sale of the company to the multinational conglomerate.	1	0
He's not level-headed.	1	0
He did not think he could get away with it.	1	0
We can make a difference by working together.	1	0
A possible reason for the high level of government spending is that the private sector is not providing enough jobs.	1	0
It is better to keep one's mouth shut than to say something that will make one look like a fool.	1	0
According to the teacher, the students need to be quiet in order to hear the guest speaker.	1	0
I'm going to do it anyway because I don't know why I'm doing it.	1	0
We will see an increase in the number of asylum seekers.	1	0
She will succeed.	1	0
He was a great player who loved baseball.	1	0
I can't believe that the same people who are now in favor of the war were against it.	1	0
I will have vengeance upon those who have wronged me.	1	0
In some ways, the Internet has made it harder for people to connect with each other.	1	0
Global warming is a hoax.	0	0
There is no scientific evidence that extraterrestrial life exists.	1	1
The now-dry riverbed was the site of the worst drought in the city's history.	1	0
I didn't realize how hungry I was until I saw the food.	1	0
He did it, and I can't believe it.	1	0
"The \""welfare to work\"" program is being shut down in six states, including California, Florida, and Michigan."	1	0
All funny people use humor to build connections.	1	0
We had to drive all night, and we had to drive in the rain.	1	0
The conference is being attended by the President.	1	1
I don't think that's a good idea.	1	0
Applicants must have a bachelor's degree.	1	0
A 0.5 percent change in interest rates would have a large effect on consumer spending.	1	0
I'm going to miss my train if I don't leave now.	1	0
If we don't take action soon, it will be too late.	1	0
The teacher already knows if anyone can answer the question.	1	0
Nancy Drew is not a role model for young girls.	1	1
I'm not convinced that this product is a good value.	1	0
I think he's employed at Google.	1	0
The situation in Syria has turned into a civil war.	1	0
The closer we get to a solution, the more difficult the problem becomes.	1	0
The primary cause of the decrease in the employment rate has been the decrease in demand for goods and services.	1	0
The restaurant was terrible because the noise was so loud.	1	0
The location of a school does not matter for him.	1	0
A small dog was lying in the shade of a tree.	1	0
The shareholders decided to sell the company because it was doing well.	1	0
Charlie said that Bob studied Spanish.	1	0
There is no way to improve memory.	1	0
There is a talk on AI.	1	0
He will be late.	1	0
I didn't see a UFO.	1	0
He is very skilled at the piano.	1	0
The patient died.	1	0
The sun will set at 8:03 pm	1	0
People will talk about babies.	1	0
Jon will wash his car, and Mary will too.	1	1
She gave up her dream of becoming a doctor.	1	0
The more specific the question, the more specific the answer will be.	1	1
I'm certain that I don't want to go.	1	0
The school district has to adopt a budget that does not exceed its revenue.	1	0
The team had performed well.	1	0
The novelists are paid a reasonable fee for their services.	1	0
The leader must be able to make decisions.	1	1
There is no clear correlation between happiness and income.	1	0
The conference center is where I will be waiting for you.	1	1
He would have passed the test if he had studied.	1	0
The campsite was located near the river.	1	0
Ghosts are not real.	1	0
The museum is a great place to learn about the history of the area.	1	0
He was hurt anyway.	1	0
The government is not transparent.	1	0
Luxury car sales have not been affected by the recession.	1	0
The conflict in the novel is between good and evil.	1	0
The poet's work is not about his homeland.	1	1
You're not allowed to be here.	1	0
People only want what they can't have.	1	0
He never left.	1	0
The situation was getting worse.	1	0
The novel has not been banned in many schools.	1	1
I created some new names.	1	0
The world is in danger of destruction.	1	0
It is easy to predict the future.	1	1
The jury is still out on whether or not this new diet actually helps people gain weight.	1	0
She minded the noise.	1	0
I have a meeting with my boss today at 3pm.	1	0
It is getting more and more difficult to find a job that pays well and offers good benefits.	1	0
It was a scary time when I saw the ghost.	1	0
The little girl is not yet six years old.	1	0
If you don't stop making that noise, you're going to have to leave.	1	0
I'm going to have to call a tow truck to get my car out of the garage.	1	0
The explosion was very powerful.	1	0
He's not sure he wants to keep the new car.	1	0
All people think that video games are a waste of time.	1	0
She is looking for someone to teach her kids Russian.	1	0
I think that's false.	1	0
They found the situation amusing.	1	0
The cause of the company's financial problems is unknown.	1	1
The novel has been described as a commentary on the greed of the human race.	1	0
I take the train to work every day.	1	1
I wrote a book.	1	0
Roasting the beans is the first step.	1	0
She was determined to stick to her exercise routine.	1	0
The teacher is speaking on a phone in the teacher's lounge.	1	0
The average person uses about 50 gallons of water per week.	1	0
At its simplest, a country is a piece of land with borders.	1	0
I am failing in spite of the fact that I have enjoyed the class.	1	0
This vase is beyond repair.	1	0
The bad news is that the company is doing very well.	1	0
A schoolteacher can have a profound influence on a child's life.	1	0
The company must have a clear understanding of its customers.	1	0
The study's results are important.	1	0
I need to figure out what I want to do with my life.	1	0
The missing treasure has not been found.	1	0
The man was looking for his wallet.	1	0
Many homes were without power.	1	0
A person has a right to the basic necessities of life.	1	0
It is more comfortable to stay indoors on a cold winter day.	1	0
Jana chooses who to marry based on height.	1	0
The man had binoculars.	1	0
She was the best candidate for the job.	1	0
The meeting will be held in the conference room on the second floor.	1	0
The government is not doing enough to help the economy, according to the majority of people.	1	0
There are accusations of racial discrimination at the hands of Black coaches.	1	0
All single men are in want of a wife.	1	0
I have never been to Europe.	1	1
The stock market is not a place where you can make a lot of money quickly.	1	0
They are both trying to get the same contract.	1	0
I'm looking for a lost black wallet.	1	0
She's leaving for her vacation.	1	1
The company's decision to outsource its customer service operations has been met with success.	1	0
I would have to go to the city council to find out what the library is doing.	1	0
The situation has not developed.	1	0
They live in a small house on the edge of the cliff.	1	0
They decided to build a new factory in the countryside.	1	0
I was able to do it, but I was too lazy.	1	1
He hurt her feelings.	1	0
The data may show that the number of people who have contracted the virus is increasing.	1	0
I'm not used to this.	1	0
Arriving late is better than not arriving at all.	1	0
The use of fluoride in the public water supply is safe and effective.	1	0
The student asked the teacher to read the paragraph aloud.	1	0
The study found that half of all Americans are in favor of gun control.	1	1
The earthquake was the worst in the city's history.	1	0
The athlete completed the race in record time and was congratulated by the crowd.	1	0
Peter believes someone is out to get him.	1	1
The current unrest in the Middle East is not due to American foreign policy.	0	0
We take a number of safety precautions.	1	0
She looked at herself in the mirror and smiled.	1	0
You're going to get fired if you don't shape up.	1	0
The article has many ideas that are new.	1	0
The horizon was filled with a bright, white light.	1	0
I do not like tennis.	1	0
The protagonist is an orphan.	1	0
More than one in four respondents had been victims of credit card fraud.	1	0
The piece contains a lot of F naturals.	1	0
You can use a screen to do a lot of things well.	1	0
From a young age, she was interested in helping people.	1	0
In some cases, a plea bargain may be the best option for the prosecution.	1	0
Art is a very important part of my life.	1	0
The product is new.	1	0
You can create a website after you register a domain name.	1	0
We have to plan the party tomorrow.	1	1
The United States should be more willing to work with other countries to solve economic problems.	1	0
We need to be careful not to make any mistakes.	1	0
The sun was rising behind the mountains.	1	0
The new drug was effective in treating the disease.	1	0
In Table 3, we can see that the average reading score for 9th grade students was lower than the average reading score for 10th grade students.	1	0
She had to finish her lunch in time to catch her train.	1	0
We can't have a healthy environment without a healthy economy.	1	0
The middle class is growing.	1	0
The death penalty is not a form of cruel and unusual punishment.	1	0
The restaurant is the best in town.	1	0
Not everyone who can vote in this election is a United States citizen.	1	0
The jury would have been able to convict the defendant if they had all the evidence they needed.	1	0
They will also be asked to decide whether the verdict is valid.	1	0
In spite of all the evidence to the contrary, they still refuse to believe that global warming is not real.	1	0
The surgery was very successful.	1	0
The man in the story played piano slowly.	1	0
We should increase our investment in the company by 10%.	1	0
We were having a pool party on Saturday.	1	0
He had been swallowed up by the darkness.	1	0
I was not prepared for this.	1	0
I promised to myself.	1	0
Timmy was excited for the snow.	1	0
The department is taking the matter very seriously.	1	0
The administration made its decision based on the study, which provided a range of potential outcomes.	1	0
We need to be careful about how we spend our time.	1	0
The company's financial situation is not very good.	1	0
He's a nice guy.	1	0
I wonder what will happen if I make different choices.	1	0
You should stop eating out.	1	0
The mountain is located west of the state of Colorado.	1	0
The best way to improve your memory is to take some time each day to focus and concentrate on what you want to remember.	1	0
The future will be better than the present.	1	0
I have a fear of heights.	1	0
John and Jim are a couple.	1	0
You could reach up and touch the stars.	1	0
The company has been accused of lying about its sales figures.	1	0
The man was so angry that he threw the vase across the room.	1	0
The defendant was not involved in the robbery.	1	0
I can't let you do that to yourself.	1	0
We arrived on time for our flight.	1	1
He was overjoyed.	1	0
Being loved is the only thing that ever mattered to me.	1	0
We need to find alternative sources of energy to save the planet.	1	0
A company representative declined to comment.	1	0
The problem with this theory is that it does not take into account the role of the experimenter.	1	0
It was a time of prosperity, it was a time of poverty.	1	0
Cats are finicky eaters.	1	0
The main factors in human development are genetics and environment.	1	0
Some of the students in the class are intelligent.	1	1
The disease can be prevented by vaccinating all children.	1	0
The high price of oil is causing economic problems for many countries.	1	0
That's relevant.	1	0
The store is having a sale on summer clothing.	1	0
The sun is setting.	1	1
The policy has not been successful in reducing the number of accidents.	1	0
The data is not good enough to make a strong conclusion.	1	0
He could have chosen to live a life of luxury, but he chose to live a simple life instead.	1	0
The key to a good relationship is trust.	1	0
The students are responsible for learning.	1	0
The decision to move to a new city was the most difficult that I ever had to make.	1	0
I will not vote against the candidate.	1	0
I know many happy people, but they are the happiest.	1	0
The election of the new president will usher in a new era of optimism and hope.	1	0
A change in leadership is necessary for a company to be successful.	1	0
The athlete's objective is to perform to the best of his or her ability.	1	0
The boat was in danger of capsizing.	1	0
The review is being conducted by an external organization.	1	1
He told me yesterday.	1	0
The poet had never left his hometown.	1	0
They plan to have their wedding scheduled for next year.	1	0
Someone has your back.	1	0
I need to buy food.	1	0
The restaurant is located in the downtown area.	1	0
The damage was not known until the early hours of the morning.	1	1
More research is needed on the topic of effective strategies for managing difficult conversations.	1	0
The author of the book is a fraud.	1	0
I have to leave now if I want to catch my train.	1	0
They are a very reliable source of information.	1	0
I can't find my keys.	1	1
The United States is not a leader in the world.	1	0
He is not interested in money.	1	0
The teacher is speaking to the class about ancient Rome.	1	0
The function of the police department is to enforce the law.	1	0
The novel has been criticized for its inaccurate portrayal of life in the Soviet Union.	1	0
